word,mean_abs_shap,mean_shap,count
portraying,0.055075987242162235,-0.055075987242162235,1
spirits,0.055041688960045576,0.055041688960045576,1
company’’s,0.0549889627538505,-0.0549889627538505,1
unhinged,0.05492448589971496,0.05492448589971496,1
argentina,0.0548960022861138,-0.0548960022861138,1
utterly,0.05488205560250208,0.05488205560250208,1
save,0.05473169193137437,0.024574019457213582,2
azar,0.05469914646043132,-0.05469914646043132,1
apparently,0.05469907226859395,0.05469907226859395,1
desecration,0.05464217957113778,0.05464217957113778,1
prior,0.054585945233702665,-0.054585945233702665,1
revolutionizing,0.05452951409830904,0.05452951409830904,1
mccorvey,0.05443021620158106,-0.05443021620158106,1
miami,0.05423739866819233,-0.05423739866819233,1
couldn’’t,0.05408299572094261,0.05408299572094261,2
ratings,0.05401962980634862,-0.05401962980634862,1
write,0.053912925540013625,-0.053912925540013625,2
troubled,0.053890979952282377,-0.053890979952282377,1
untested,0.05385514325462282,0.05385514325462282,1
comments,0.05378887541278696,-0.05378887541278696,4
explaining,0.053734561528968196,-0.053734561528968196,1
statement,0.05371510763490985,-0.05371510763490985,5
endanger,0.05348905056921972,0.05348905056921972,1
society,0.05343022646411555,0.04481502416941415,3
cheats,0.053367814088302955,0.053367814088302955,1
online,0.05325768386828712,-0.05325768386828712,4
aim,0.053227177281951296,0.03861486578462063,2
swamped,0.053125304376913436,0.053125304376913436,1
suspended,0.05307401285972446,-0.05307401285972446,1
regulation,0.05297381299632517,-0.05297381299632517,1
strava,0.05286800902104005,-0.05286800902104005,1
womb,0.05286558674648404,0.05286558674648404,1
request,0.052848868999717524,-0.052848868999717524,2
opponents,0.05280195839672593,-0.05280195839672593,2
‘‘substantial,0.05277143116109073,-0.05277143116109073,1
labour,0.0527525651268661,-0.0527525651268661,1
conservative,0.05264747037730118,0.05264747037730118,4
lysol,0.05263538039580453,0.05263538039580453,1
great,0.052624757970941176,0.036486020725788784,4
studies,0.05247750017669104,-0.05247750017669104,3
february,0.05245846026853002,-0.05245846026853002,2
act””,0.05233743184362538,-0.05233743184362538,1
fighter,0.052233403956051916,-0.052233403956051916,1
increasingly,0.05216237952789435,0.05216237952789435,3
thunberg,0.05215753037999901,-0.05215753037999901,1
cannot,0.052007888693599,0.046097901000803895,2
praised,0.052002822658687366,-0.04557414978771703,2
philosophy,0.05198364450342276,0.05198364450342276,1
refined,0.05197502214529474,0.05197502214529474,1
pregnancy,0.05184310466339368,-0.05184310466339368,2
personality,0.051733179367147386,-0.051733179367147386,1
investigation,0.051640358809790676,-0.051640358809790676,2
king,0.051573742926120755,-0.051573742926120755,1
adds,0.05150267302524299,-0.05150267302524299,1
margins,0.051398474839515984,-0.051398474839515984,1
rages,0.05130293848924339,0.05130293848924339,1
giant,0.05117292408615833,0.05117292408615833,3
gallup,0.051089593841295154,-0.051089593841295154,1
explains,0.05096845991943997,-0.05096845991943997,1
gun-control,0.050965392699387546,0.019859179843527572,2
disparities,0.05085214871214703,-0.05085214871214703,1
cured,0.05074388295825985,0.05074388295825985,1
fidel,0.050667174177111265,0.050667174177111265,1
excuse,0.05066241909350668,0.05066241909350668,1
staffer,0.05029841765159897,-0.05029841765159897,1
essay,0.05028392712119967,-0.05028392712119967,1
klan,0.050135953091084956,0.050135953091084956,1
withholding,0.05005849931233873,0.05005849931233873,1
constituents,0.050051720674113884,0.050051720674113884,1
regularly,0.05001307141501457,0.05001307141501457,1
medalist,0.05001141111521672,-0.05001141111521672,1
consigned,0.04980745718348772,0.04980745718348772,1
stark,0.049729657267952074,0.049729657267952074,1
stadium,0.04967676854375029,-0.04967676854375029,1
coach,0.04962837623315863,-0.04962837623315863,1
report,0.04958969273235805,-0.04958969273235805,6
senior,0.04958765827385442,-0.04958765827385442,1
absolutely,0.0495510816673477,0.0495510816673477,2
kathleen,0.049541215412318707,-0.049541215412318707,1
lawsuit,0.04949771415582897,-0.04949771415582897,1
resist,0.04946783238223621,0.04946783238223621,1
theorists,0.04937788082419762,0.04937788082419762,1
passion,0.04936298565007746,0.04936298565007746,1
sacred,0.049330978255186765,0.049330978255186765,1
attorney,0.049195312480959624,-0.049195312480959624,1
penny—and,0.049116223419938855,0.049116223419938855,1
unleashed,0.04908878199631415,0.040079408348454824,2
dangerously,0.04908560021431185,0.04908560021431185,1
violent,0.049018834735251836,0.049018834735251836,5
isn’’t,0.04896938191571583,0.04896938191571583,1
false,0.048943997438376144,0.048943997438376144,1
hawley,0.048873627735883926,-0.048873627735883926,1
tape,0.04885941306129098,-0.04885941306129098,1
disability,0.04883750405331905,-0.04883750405331905,1
feminists,0.04872567046433687,0.04872567046433687,1
secretary,0.04872509855518325,-0.04872509855518325,2
uganda,0.04857742573058574,-0.04857742573058574,1
underscore,0.04854086151515896,-0.04854086151515896,1
couples,0.04845463973591298,-0.04845463973591298,2
isolate,0.048400696046442274,0.048400696046442274,1
our,0.04839869209154997,0.04839869209154997,10
area,0.048290328751318154,-0.048290328751318154,2
critics,0.048204226329592835,-0.048204226329592835,3
representatives,0.04814899473293779,-0.04814899473293779,3
overhaul,0.04810221270761556,-0.04205800153108107,2
nefarious,0.047861134028813285,0.047861134028813285,1
prop,0.047813923098146915,0.047813923098146915,1
access,0.04769638643733092,0.04769638643733092,1
room,0.047614647448062895,-0.047614647448062895,1
coherent,0.04757837445371681,0.04757837445371681,1
politics,0.04755392635001265,0.04044385706521383,2
neighborhood,0.04753020140956473,-0.04753020140956473,1
33-year-old,0.04751673845824337,-0.04751673845824337,1
signed,0.04746920173555347,-0.04746920173555347,3
tragedy,0.047448999615274566,0.047448999615274566,1
questioning,0.04744514621561394,-0.04744514621561394,1
director,0.047421971966296134,-0.047421971966296134,2
facing,0.047378601636072354,-0.047378601636072354,2
protests,0.04732744000151524,-0.04732744000151524,8
intentional,0.0473010861813756,0.0473010861813756,1
untrammeled,0.047215018780731886,0.047215018780731886,1
graphically,0.04713770227196316,0.04713770227196316,1
swarmed,0.047070174497397,0.047070174497397,1
mitigation,0.046907756900922824,-0.046907756900922824,1
respond,0.046751019202929456,-0.046751019202929456,1
twitter,0.04672028957356815,-0.04672028957356815,5
obama-era,0.04671339076044711,0.04671339076044711,1
propagation,0.04669424679984028,0.04669424679984028,1
lesh,0.04660391388460994,-0.04660391388460994,1
distanced,0.046486057015135876,-0.046486057015135876,1
tuesday,0.04639145935016076,-0.04639145935016076,11
carmen,0.046222798208790744,-0.046222798208790744,1
dropped,0.04611033385684577,-0.04611033385684577,1
mcdonald's,0.04601440880085445,-0.04601440880085445,1
course,0.045961995865341526,0.045961995865341526,3
john’’s,0.04590041184177002,0.04590041184177002,1
webcast,0.0457563437812496,-0.0457563437812496,1
wild,0.04563203509896994,0.04563203509896994,1
urges,0.04559102759230882,-0.04559102759230882,1
nevada’’s,0.045581077293203286,-0.045581077293203286,1
claimed,0.045574032870205304,-0.006694447846745212,8
power,0.04547103653552883,0.04547103653552883,4
act,0.04546087564813206,0.023814410764316563,4
political,0.04539792591956298,0.04539792591956298,12
materially,0.04539278963806502,0.04539278963806502,1
administration’’s,0.04533433127799071,-0.04533433127799071,2
re-work,0.04530661712106805,-0.04530661712106805,1
re-educate,0.04514898761020352,0.04514898761020352,1
mockery,0.045147057096861926,0.045147057096861926,1
pompeo,0.04514332674443722,-0.04514332674443722,1
spiers,0.04510478073378833,-0.04510478073378833,2
schumer’’s,0.04507182483212091,0.04507182483212091,1
male-dominated,0.04506503098333876,0.04506503098333876,1
statistics,0.045064265194179665,-0.045064265194179665,1
berlin,0.04502233803006155,-0.04502233803006155,1
apparent,0.045019280165433884,0.045019280165433884,1
mosques,0.04500423642457463,-0.04500423642457463,1
wave,0.04499471086077392,-0.010150993717834355,2
parades,0.04493996275414247,-0.04493996275414247,1
study,0.04493403755138085,-0.04493403755138085,6
monday,0.04477381742021645,-0.04477381742021645,8
drugs,0.044764860843618706,0.044764860843618706,1
launching,0.044703506981022656,0.044703506981022656,1
2004,0.0446391038208579,-0.0446391038208579,1
give,0.04456558357924223,0.04456558357924223,1
gop,0.044557817484019324,0.04070028380374424,3
youtube,0.04450490460294532,-0.04450490460294532,1
he’’s,0.04440550202884341,0.04440550202884341,2
sanders,0.044404331888201545,-0.044404331888201545,5
showed,0.04434927590357672,-0.04434927590357672,2
headwear,0.04434764484823164,-0.04434764484823164,1
khamenei,0.04434634803328663,-0.04434634803328663,1
bad,0.04429610649337216,0.04429610649337216,2
syllabus,0.044175487535540015,-0.044175487535540015,1
campaign,0.04413671676379939,-0.04413671676379939,5
hate,0.044062271808536765,0.044062271808536765,2
reveals,0.04397711646743119,-0.04397711646743119,1
carefully,0.04395648438173035,-0.04395648438173035,1
paso,0.043925675163045526,-0.043925675163045526,1
snapchat,0.043908987601753324,-0.043908987601753324,1
challenge,0.0438129035210503,-0.0438129035210503,3
issued,0.04377273189269804,-0.04377273189269804,3
measles,0.04377157529233955,-0.00048286511446349323,2
biologically,0.04373984655831009,0.04373984655831009,1
senator’’s,0.043731587880756706,-0.043731587880756706,1
friday,0.04365777846222428,-0.03377455097852225,8
trump,0.04355869517237117,0.03982461400163507,62
seems,0.04347550396535856,0.04347550396535856,2
opponent’’s,0.04345884888122479,0.04345884888122479,1
grieving,0.04343027373154958,0.04343027373154958,1
first,0.04336823377718231,-0.04275296798067204,13
parlors,0.043280605537195996,-0.043280605537195996,1
control’’s,0.04317817714982084,0.03608335420503863,2
cross-border,0.04312057389082232,-0.04312057389082232,1
mock,0.043106221136721704,0.043106221136721704,1
kill,0.04309898046776652,0.04309898046776652,2
allure,0.043071782682091,0.043071782682091,1
site,0.043067652236537204,-0.043067652236537204,2
authors,0.042837540355321835,-0.042837540355321835,1
francis,0.042821579772862606,-0.042821579772862606,1
"d.c.,””",0.0426640190416947,-0.0426640190416947,1
extremely,0.04262120828485362,0.04262120828485362,1
arrests,0.042478169755162935,-0.042478169755162935,3
taxpayers,0.042432251982390874,0.039141492578200994,3
ridicule,0.042430777930551104,0.042430777930551104,1
castro’’s,0.042404242551673306,0.042404242551673306,1
night,0.04237940369773516,-0.04237940369773516,2
outdated,0.04232882018442507,0.04232882018442507,1
standards,0.042320474012355724,-0.042320474012355724,1
wednesday,0.04228179545005192,-0.04228179545005192,4
demonstration,0.04223505057859879,-0.04223505057859879,2
2012,0.04220689980059185,-0.04220689980059185,2
welcomed,0.04214605916705397,-0.04214605916705397,1
““islam,0.04212330613518134,0.04212330613518134,1
nominees,0.042117668531352175,-0.042117668531352175,1
foreign,0.04211712342496159,0.04211712342496159,3
staging,0.042104847147129476,-0.042104847147129476,1
high-capacity,0.04201498904731125,-0.04201498904731125,1
spokeswoman,0.041999790926638525,-0.041999790926638525,1
economy—much,0.04193899391419323,0.04193899391419323,1
““oppressive,0.041920249769170886,0.041920249769170886,1
overstreet,0.04191307796165347,0.04191307796165347,1
repeats,0.0419113808311522,0.0419113808311522,1
represent,0.041904145201470386,0.041904145201470386,1
legislation,0.041869106906233355,-0.041869106906233355,3
““lords,0.041815272306420785,0.041815272306420785,1
"$7,473",0.04174610658538777,-0.04174610658538777,1
outbreak,0.04158942090270703,-0.04158942090270703,8
totalitarian,0.041585575321225914,0.041585575321225914,1
georgia,0.041387081117136404,-0.041387081117136404,1
pandemic,0.041386734202181065,-0.03954782724467926,14
crowd,0.0411950660830674,-0.0411950660830674,2
classes,0.04108315414850949,-0.04108315414850949,1
cry,0.04105604795040563,0.04105604795040563,1
extent,0.04103761538863182,-0.04103761538863182,1
““far-right””,0.04096600405820128,0.04096600405820128,1
neighborhoods,0.040859357032570105,-0.040859357032570105,1
antagonist,0.04085866745674249,0.04085866745674249,1
fantasy,0.04061990923946723,0.04061990923946723,1
hatfill,0.04058729157854528,-0.04058729157854528,1
brutal””,0.04056504146068446,0.04056504146068446,1
insist,0.040506846169751795,-0.040506846169751795,2
japan-south,0.040502553611683347,-0.040502553611683347,1
hunting,0.04047004771806921,-0.04047004771806921,1
administrations,0.04022641966002993,0.04022641966002993,1
dreams,0.04022420694985028,0.04022420694985028,1
cuts,0.040155933957714114,-0.01563341665499581,2
addition,0.04013913083407614,-0.04013913083407614,1
tried,0.04004125502736618,-0.04004125502736618,1
10-year,0.039980962445649006,-0.039980962445649006,1
nationally,0.03986062933342222,-0.03986062933342222,1
accomplishments,0.03981704993348103,-0.03981704993348103,1
lawsuits,0.03980699446466234,-0.03980699446466234,1
fuel,0.03977663115813182,0.03977663115813182,1
mandate,0.03975633039483754,-0.03975633039483754,1
magazines,0.03973973067477345,-0.03973973067477345,1
catholic,0.03970517569945918,-0.03970517569945918,1
because,0.039701820280849155,0.039701820280849155,4
further,0.03967444464433356,0.03967444464433356,2
approve,0.03965064474482047,-0.03965064474482047,1
express,0.039626274243346415,-0.039626274243346415,1
arbitrary,0.039581021480262275,0.039581021480262275,1
media,0.03957502815970194,0.03581673635408737,11
looting,0.039487499510869384,0.039487499510869384,1
helping,0.039451425705919974,0.039451425705919974,1
america.””,0.03944423993525561,-0.03944423993525561,1
prompting,0.03935678320870335,-0.03935678320870335,2
viral,0.03934852282852969,-0.03934852282852969,2
video,0.03933648011459607,-0.03933648011459607,6
novice,0.03927175807101386,-0.03927175807101386,1
irrelevant,0.039201969437470494,0.039201969437470494,1
jail,0.03919071280397475,-0.03919071280397475,1
expenses,0.03916345711073114,-0.03916345711073114,1
nervous,0.03910140587487893,-0.03910140587487893,1
force””,0.03904270547726709,-0.03904270547726709,1
homosexuality,0.039037079763407485,0.039037079763407485,2
late-term,0.038923506950959565,-0.038923506950959565,1
diversity,0.03892034289892763,0.03892034289892763,1
era,0.03891119034960866,0.03891119034960866,1
dangerous,0.038907308550551536,0.038907308550551536,3
"25,000",0.03884570613955187,-0.03884570613955187,1
group,0.03882992401887659,-0.026989949707299496,9
hopeful,0.038814763829577714,-0.038814763829577714,1
openly,0.0388090249505781,0.0388090249505781,1
ministers,0.03869619084871374,0.03869619084871374,1
solidarity,0.038692413734018126,-0.038692413734018126,2
opponent,0.03868949967389456,0.03868949967389456,1
billions,0.03866927681697739,0.03866927681697739,1
2021,0.03856882378458977,-0.03856882378458977,1
gear,0.03854049080982804,-0.03854049080982804,1
writer,0.03849011277114706,-0.03849011277114706,1
step,0.03848648322746158,-0.03848648322746158,1
stunts,0.038428611161985565,0.038428611161985565,1
railed,0.038417899573687464,0.038417899573687464,1
portland,0.03840139025166907,-0.03840139025166907,2
passed,0.038377200527715365,-0.038377200527715365,1
spoke,0.03836893472734595,-0.03836893472734595,2
opposition,0.03828483781861988,0.03828483781861988,1
among,0.03824242942315007,-0.038182066771349187,5
shameless,0.038237639629873095,0.038237639629873095,1
face,0.03817824116635538,0.007880167935905687,4
florida,0.03803860826155869,-0.03803860826155869,1
““refugees,0.038019848971938094,-0.038019848971938094,1
cancer,0.03799129900883655,-0.03799129900883655,1
rare,0.0379678294993937,-0.0379678294993937,1
platform,0.037961002884417346,-0.03666510578386731,3
inconceivable,0.037912565211041103,0.037912565211041103,1
viewers,0.03774103683826979,-0.03774103683826979,1
novel,0.03771663365963225,0.03771663365963225,2
australia’’s,0.0376855525188148,-0.0376855525188148,1
pis,0.03767073868463437,0.03767073868463437,1
nomination,0.03766098833170183,-0.03766098833170183,4
assessments,0.03765544604054109,-0.03765544604054109,1
rapper,0.037617852251666285,-0.037617852251666285,1
barred,0.03759449121120963,-0.03759449121120963,2
whom,0.037566896287870466,0.02755717165567273,2
mind,0.037518424540758134,0.037518424540758134,1
broke,0.03747375562347265,-0.03747375562347265,3
rather,0.037444328756204674,0.030642969932939326,2
biden's,0.03741670332124664,-0.03741670332124664,1
bias,0.037377459835261105,-0.037377459835261105,1
riots,0.037343179804641594,0.037343179804641594,2
newfound,0.037259291700591536,0.037259291700591536,1
subordinated,0.03718888637654128,0.03718888637654128,1
systemic,0.037095533516356555,0.037095533516356555,1
alex,0.037069305311888456,-0.037069305311888456,1
acosta,0.037028578657191245,-0.037028578657191245,1
““aka,0.03702634107321501,0.03702634107321501,1
let,0.03695821605651872,0.03695821605651872,2
individual’’s,0.03684578503933594,0.03684578503933594,1
““evidence””,0.03684188411959136,0.03684188411959136,1
intelligence,0.036806226967690654,-0.036806226967690654,1
highly,0.036754026992379556,0.032483143981413116,2
levels,0.036670099943876266,-0.036670099943876266,1
officials,0.036667749278114455,-0.036667749278114455,3
far-left,0.03664832343444383,0.03664832343444383,2
scrutinize,0.036644458597052905,-0.036644458597052905,1
plans,0.036609406267553816,-0.008576344972085993,3
charen,0.036605914352953225,-0.036605914352953225,1
severe,0.03657917059969068,0.03323039974340991,2
criticizing,0.03651557636718887,-0.03651557636718887,1
beings,0.036422419175505635,0.036422419175505635,1
doctors,0.03641860647068327,-0.03175583666908897,3
doesn’’t,0.036326161322520215,0.036326161322520215,2
stern,0.0361406951417973,0.0361406951417973,1
attack,0.0361105335884661,0.00343177990150815,6
competitor,0.03610573192550377,-0.03610573192550377,1
these,0.03604845279478633,0.03437522706273647,11
thessaloniki,0.03600664157420397,-0.03600664157420397,1
promised,0.035893680458819424,-0.010914358573413835,4
don’’t,0.03577800533539924,0.03577800533539924,4
skepticism,0.03566697933448491,-0.03566697933448491,3
you,0.03561881909838468,0.03561881909838468,7
karamo,0.035612807957267456,-0.035612807957267456,1
grassroots,0.03553740350021557,0.03553740350021557,1
whims,0.035520692666371666,0.035520692666371666,1
““took,0.03551961621269584,-0.03551961621269584,1
pained,0.03551458138584469,0.03551458138584469,1
charge,0.03547424940791513,-0.03271316532710833,2
according,0.035469542383507364,-0.035469542383507364,9
jill,0.03546619638800621,-0.03546619638800621,1
following,0.035451105097308755,-0.035451105097308755,3
““smile””,0.035447494922361024,0.035447494922361024,1
signs,0.03531401834703819,-0.03531401834703819,2
1992,0.03528719672208859,-0.03528719672208859,1
cut’’s,0.03527882060734555,0.03527882060734555,1
themselves,0.03515881449548584,0.03515881449548584,2
minutes,0.035096620916775484,-0.035096620916775484,2
williams,0.03507826200048267,-0.03507826200048267,1
ankara,0.03505719007807784,-0.03505719007807784,1
alternatives,0.0350237353418309,-0.0350237353418309,1
vitriol,0.03498649021558877,0.03498649021558877,1
same-sex,0.03484626677818596,-0.03484626677818596,1
led,0.0348291329096745,-0.0348291329096745,4
operate,0.03482070321115316,-0.03482070321115316,1
oklahoma,0.03479960441426744,-0.03479960441426744,1
reduce,0.03476781779615094,-0.03476781779615094,2
blow,0.034765929216519,0.034765929216519,1
1980,0.03475143536925316,-0.03475143536925316,1
promoted,0.03472492272815317,0.03472492272815317,2
guns,0.03472448048538328,0.02301181158274344,5
u.s.-mexican,0.03472225575553653,-0.03472225575553653,2
2017,0.03472207947116759,-0.03472207947116759,3
economy,0.03471284626591436,0.027568461043231542,6
commentary,0.03469723255098374,0.03469723255098374,1
extremism,0.03467538727979575,0.03467538727979575,1
leader,0.03461260448509295,-0.01771914814099936,5
known,0.03459336730844911,-0.03459336730844911,5
fleeting,0.03452572702533669,0.03452572702533669,1
personally,0.03444162204088562,0.03444162204088562,1
quick,0.03443594905547798,0.03443594905547798,1
obama,0.03443539441407969,0.03443539441407969,5
gaffes,0.03441688198862331,0.03441688198862331,1
criticism,0.03440277716053924,-0.03440277716053924,3
companies,0.03439020440900944,-0.030738483476580456,3
approach,0.03432240409052206,-0.03432240409052206,1
unveiled,0.03429545513871643,-0.03429545513871643,1
schools,0.034284166559906834,-0.02740968977266069,5
hundred,0.03427277073141239,-0.03427277073141239,1
2001,0.03424500683322549,-0.03424500683322549,1
needs,0.03422202893610423,0.03422202893610423,2
pretend,0.03420027823840066,0.03420027823840066,2
experts,0.03417560940630816,-0.03417560940630816,4
swedish,0.03414222939560811,-0.03414222939560811,1
columnist,0.03409458195674233,-0.03409458195674233,1
incites,0.03409373004978988,0.03409373004978988,1
saturday,0.03407633129962646,-0.03407633129962646,8
proposed,0.0340656774127166,-0.0340656774127166,4
bounty,0.034010646548787396,0.034010646548787396,1
it’’s,0.03387094952300464,0.03387094952300464,4
rep,0.03385286167574426,-0.023664166756595176,5
confront,0.03382646551148759,-0.03382646551148759,1
rate,0.03382430491037667,-0.03382430491037667,1
understands,0.03381764946065636,-0.03381764946065636,1
historically,0.033748896300004654,-0.033748896300004654,1
metabolize,0.033741500636097044,-0.033741500636097044,1
analysis,0.033730362438493304,-0.033730362438493304,1
did,0.03371824845089577,-0.024569367145886645,3
skeptical,0.03371804491616786,-0.03371804491616786,1
additional,0.03369535552337766,-0.03369535552337766,2
tuition-free,0.03368817532706696,0.03368817532706696,1
democrats’’,0.033682792040053755,-0.033682792040053755,2
sparked,0.03363960779695331,-0.03363960779695331,4
carolina,0.03360396923093459,-0.03360396923093459,3
call,0.033528281932498266,-0.033528281932498266,6
fallon,0.03349739632436208,-0.03349739632436208,1
““immediate,0.033480654456070624,-0.033480654456070624,1
popularity,0.033465420022945516,-0.033465420022945516,1
much,0.03345874894836605,0.033143533670003965,4
sunday,0.03345655702786254,-0.03345655702786254,2
possession,0.033443746355047765,-0.033443746355047765,1
tell,0.033438588539138434,-0.033438588539138434,1
republicans,0.03342834748999181,0.03342834748999181,7
traditional,0.033425164088839665,-0.033425164088839665,1
once-surging,0.03340380587615073,0.03340380587615073,1
performance,0.03337229284816436,-0.03337229284816436,2
vaccine,0.03335187114737751,-0.03335187114737751,17
theme,0.033330620428773036,-0.033330620428773036,1
bbc,0.03332355187740177,-0.03332355187740177,1
jewish,0.03328256615038429,0.03328256615038429,1
reopen,0.03325802769644984,-0.03325802769644984,2
benefit,0.033253186321314035,0.033253186321314035,3
scales,0.033243111334741116,-0.033243111334741116,1
detention,0.03322692392393947,-0.03322692392393947,1
immigrant,0.03321961452473059,-0.03321961452473059,1
simmer,0.03318520082393661,-0.03318520082393661,1
latino,0.03314299668584551,-0.03314299668584551,1
banned,0.03313747331100916,-0.03142203874553421,2
tracks,0.03310577336482571,-0.03310577336482571,2
caveat–he,0.03309615481910961,0.03309615481910961,1
actor,0.03308979716772834,-0.03308979716772834,1
six-figure,0.03305898397229612,0.03305898397229612,1
counting,0.033029458633372706,-0.033029458633372706,1
campaigned,0.03294760260773315,-0.03294760260773315,1
pinpoint,0.03292526899733477,-0.03292526899733477,1
might,0.0329037396829032,-0.01050984915733958,4
kadlec,0.03288932202849537,-0.03288932202849537,1
advocates,0.0328869309678098,-0.025538189422503712,6
here's,0.032855470199137926,-0.032855470199137926,1
ethics,0.03284235026720645,-0.03284235026720645,1
obama’’s,0.032804807679616355,-0.032804807679616355,1
changes,0.0327964365693579,-0.030048725205969146,3
date,0.03274348775739781,-0.03274348775739781,2
took,0.03273024004482632,-0.03273024004482632,2
rising,0.03270830240632806,-0.03270830240632806,1
position,0.0326977255483153,-0.0326977255483153,2
pedophilia,0.03267752550446027,0.03267752550446027,1
women’’s,0.032672613026024505,0.01800208445288114,3
complications,0.032662516563764905,-0.032662516563764905,1
us,0.03264144149574186,0.03264144149574186,5
born-again,0.03259232815418562,0.03259232815418562,1
address,0.032590697520302664,-0.032590697520302664,2
promising,0.03256724261445925,0.03256724261445925,1
elephant,0.03255861707859569,0.03255861707859569,1
anti-racism,0.032557601169683044,0.032557601169683044,1
estimate,0.03250743650520841,-0.03250743650520841,1
sharing,0.03249436558689922,-0.03249436558689922,1
taxpayer,0.03245791514162664,0.03245791514162664,1
illuminate,0.03244859224651009,0.03244859224651009,1
eggs,0.03235486405901611,-0.03235486405901611,1
china,0.03231414961949971,-0.02604115128178819,8
officers,0.032303783845491506,-0.032303783845491506,3
four-year,0.03219803306662167,-0.03219803306662167,1
must,0.03204595860473316,0.03204595860473316,2
advisers,0.03204057882367461,-0.03204057882367461,1
procedure,0.03202746456605382,-0.03202746456605382,2
rioting,0.03200039580050442,0.03200039580050442,1
laugh,0.03188515754623546,0.03188515754623546,1
thus,0.03184063956141472,0.03184063956141472,1
tedros,0.03182745880136888,-0.03182745880136888,1
oppose,0.03180230062987123,0.03180230062987123,1
color,0.031766266904823065,-0.031766266904823065,1
whole,0.03174221060342258,0.03174221060342258,1
messy,0.03162674852113317,0.03162674852113317,1
““refugees””,0.031570288143166904,0.031570288143166904,1
trans,0.031542403977019365,0.031542403977019365,1
dwarfing,0.03142291452968493,0.03142291452968493,1
arguing,0.03133769865962677,-0.03133769865962677,1
four-week,0.03133671205723658,-0.03133671205723658,1
using,0.03133655006402276,0.022037999995518476,3
world,0.03133422955017532,0.024402542963837124,9
amid,0.03132362527322645,-0.03132362527322645,5
everything,0.031303021929667364,0.031303021929667364,3
allows,0.03128835232928395,0.03128835232928395,1
faction,0.031278234178898856,0.031278234178898856,1
broader,0.03125138164614327,-0.03125138164614327,1
boodsabann,0.031246005402257047,-0.031246005402257047,1
surveyed,0.031243601572458393,-0.031243601572458393,1
asking,0.031234703958034515,-0.013184340537658762,3
research,0.03118580885369469,-0.03118580885369469,3
section,0.03118349885335192,-0.03118349885335192,1
elsewhere,0.031159478202462197,-0.031159478202462197,1
post,0.031110851978883147,-0.031110851978883147,1
message,0.031088084680959582,0.031088084680959582,1
supremacy,0.03105503508510689,0.03105503508510689,1
nov,0.030949458188842982,-0.030949458188842982,1
system,0.030948186223949528,0.030948186223949528,2
issue,0.030928632253129595,-0.011702067162707592,6
results,0.03092638797534164,-0.03092638797534164,1
how,0.030895400440920907,0.020221936129928564,14
suggesting,0.030891491544686935,-0.030891491544686935,2
inflict””,0.03088565514574442,0.03088565514574442,1
died,0.03086341478987239,-0.03086341478987239,4
cesspool,0.030844402499496937,0.030844402499496937,1
recommendations,0.03078630459640408,-0.03078630459640408,1
record.…,0.03078417571183915,-0.03078417571183915,1
charged,0.030740259433069794,-0.030740259433069794,4
paralympic,0.030729038784989997,-0.030729038784989997,1
drop,0.030658305711630317,0.030099123525950646,2
voices,0.030650266319066664,0.030650266319066664,1
expectancy,0.03064278746146059,-0.03064278746146059,2
minneapolis,0.030621962862247463,-0.030621962862247463,5
week,0.030615548256503804,-0.030615548256503804,7
times,0.030600370574445278,-0.030600370574445278,4
say,0.030585654302547366,-0.030585654302547366,8
restrict,0.030520867500613384,0.030520867500613384,1
district,0.03052060689433528,-0.03052060689433528,2
reducing,0.030500197058750525,0.030500197058750525,1
““a,0.030497814955500264,-0.02773859293665737,4
poll,0.03046741345897317,-0.03046741345897317,1
gay,0.030435148839751496,0.02280925028971979,6
harm””,0.03043162216328912,0.03043162216328912,1
attempted,0.03036514052655548,-0.03036514052655548,2
appeal,0.030353474231170754,-0.030353474231170754,1
abortion,0.030345113120205092,0.021078156301687728,16
filing,0.030342396581545472,-0.030342396581545472,1
think,0.030311118368343964,0.03005343285298699,2
messages,0.03027165701819791,-0.03027165701819791,1
cap,0.030248399905674607,-0.030248399905674607,2
approval,0.030223835587690817,-0.030223835587690817,2
education,0.030211599354726393,-0.019294881130233036,3
planned,0.030191533378577634,-0.030191533378577634,2
company,0.030155329049982055,-0.030155329049982055,2
presidents,0.030151385395914655,-0.030151385395914655,1
democrats,0.03011268693527165,0.020054395404676552,21
businessman,0.030095467195496894,0.03004592771855338,2
2016,0.030066069533737996,-0.030066069533737996,2
movement,0.03003773360122076,-0.03003773360122076,6
criminals,0.030012566815881478,0.030012566815881478,1
nick,0.02998119811527431,-0.02998119811527431,1
yield,0.029964196653917242,0.029964196653917242,1
spread,0.029953846441847936,-0.007308399969977988,3
vaccines,0.029943712002854807,-0.011488690195137855,6
three-quarters,0.029937450871026765,-0.029937450871026765,1
worth,0.02990970135005511,0.008011117204130632,3
salary,0.029846338139447787,-0.029846338139447787,1
so,0.029845105411112956,0.02831412517252546,12
june,0.02984004382541488,-0.02984004382541488,2
buildings,0.029799875076860192,-0.029799875076860192,1
curb,0.029779851272081336,0.029779851272081336,1
hometown,0.029660035121850867,-0.029660035121850867,1
stood,0.02964649504671494,-0.02964649504671494,1
just,0.029632706078721868,0.027810683415499447,15
