word,mean_abs_shap,mean_shap,count
litigators,0.11214050650596619,0.11214050650596619,1
lawmakers,0.11199046927504241,-0.11199046927504241,1
"jones,",0.1116192958628138,-0.1116192958628138,1
"overall,",0.11087867117021233,-0.11087867117021233,1
"communism,",0.11050439501802126,0.11050439501802126,1
starved,0.11048438527639239,0.11048438527639239,1
accelerate,0.1102675867441576,-0.1102675867441576,1
downplaying,0.11021370068192482,0.11021370068192482,1
activity.,0.1099989409558475,-0.1099989409558475,1
"reported,",0.10999162293349703,-0.10999162293349703,1
feminists,0.10966945560649037,0.10966945560649037,2
drastic,0.10960759365218965,0.10960759365218965,1
dangerous““,0.10946263105142862,0.10946263105142862,1
pandemic.,0.10944948624819516,0.10944948624819516,2
monday,0.10895162285887636,-0.10895162285887636,5
urging,0.10797906713560224,-0.10797906713560224,1
only““””,0.10763005967336622,-0.10763005967336622,1
liberal,0.10693933931179345,0.10693933931179345,2
pornography.,0.1068805530667305,0.1068805530667305,1
warned.,0.1067152201042821,-0.1067152201042821,1
"contests,",0.10617882991209626,-0.10617882991209626,1
boris’’,0.10613871843088418,0.10613871843088418,1
statement,0.10600548758520745,-0.10600548758520745,2
weeks.,0.10491949167723458,-0.10491949167723458,1
july,0.10469310940243304,-0.10469310940243304,1
wednesday,0.10460910589621057,-0.10460910589621057,7
norr,0.10454691061750054,-0.10454691061750054,1
buying,0.1044368546960565,0.1044368546960565,1
money,0.10373490891652182,0.10373490891652182,2
2015““,0.10356950247660279,-0.10356950247660279,1
courtroom.,0.10353662568377331,-0.10353662568377331,1
hospitals,0.10350982973415573,-0.10350982973415573,2
overturn,0.10340457645361312,0.10340457645361312,1
increasingly,0.10321234283037484,0.10321234283037484,1
"sebelius,",0.10310460207983851,-0.10310460207983851,1
"mccorvey,““",0.10275472263317732,-0.10275472263317732,1
"soleimani,",0.10231038881465793,-0.10231038881465793,1
to$,0.10197826602961868,-0.10197826602961868,1
putin,0.10152853827457875,0.10152853827457875,1
reduce,0.10146693737246096,-0.10146693737246096,2
forever.””,0.10129786015022546,-0.10129786015022546,1
reuters),0.10106400828032444,-0.10106400828032444,1
harris,0.10080016580953573,-0.10080016580953573,2
freebenefits,0.10062538686906919,0.10062538686906919,1
wasnt,0.10008656053105369,0.10008656053105369,1
speech,0.09904314950108528,-0.09904314950108528,1
universe,0.09893925674259663,0.09893925674259663,1
females.””,0.09888080292596267,-0.09888080292596267,1
obamacare,0.09879272153632464,0.09879272153632464,3
millionaire,0.0987727471012032,0.0987727471012032,1
raping,0.0985930730322642,0.0985930730322642,1
sought,0.09843549923971295,-0.09843549923971295,1
abroad.,0.09834064077585936,0.09834064077585936,1
consigned,0.09831720381043851,0.09831720381043851,1
bolder,0.09791966015473008,0.09791966015473008,1
qassim,0.09762597782537341,-0.09762597782537341,1
2017,0.09747540972506007,-0.09747540972506007,1
claim,0.09732863000477665,0.09732863000477665,3
preventivehealth,0.09714988067613116,0.09714988067613116,1
honestly,0.09711916116066277,0.09711916116066277,1
reckless,0.0969625770424803,0.0969625770424803,1
extremists,0.09638911105139414,0.09638911105139414,2
european,0.09627132196328603,-0.09627132196328603,1
say,0.09626693168875369,-0.0860574546090319,8
virginia,0.09621032676659524,-0.09621032676659524,1
angry,0.09551047927790522,0.09551047927790522,1
massive,0.09468223818985279,0.09468223818985279,3
antifa,0.09447057089327196,0.09447057089327196,1
claims,0.09433675245963968,0.09433675245963968,1
mischaracter,0.0943297341776391,0.0943297341776391,1
tuesday,0.0941566618445601,-0.0941566618445601,4
underscore,0.09413844719529152,0.09413844719529152,1
argued,0.09394136304035783,-0.09394136304035783,1
armed,0.09315433609299362,0.09315433609299362,1
carnageby,0.09306428139097989,0.09306428139097989,1
persecutions,0.09269049977883696,0.09269049977883696,1
upon,0.09266454895259812,0.08679316350026056,2
"million,",0.09251162563838686,-0.09251162563838686,1
attempted,0.0922961242031306,0.0922961242031306,1
graphically,0.09207601635716856,-0.09207601635716856,1
enormous,0.09207148598507046,0.09207148598507046,2
primary,0.0918604839098407,-0.0918604839098407,2
"event,",0.09122018879279495,-0.09122018879279495,1
"biden,",0.09117756178602576,-0.09117756178602576,1
vaccination,0.09101775102317333,0.09101775102317333,1
fabricate,0.09062513307574027,0.09062513307574027,1
abusive,0.08988645783669892,0.08988645783669892,1
fleeing,0.08942853161715902,0.08942853161715902,2
fourth,0.08907286822795868,0.08907286822795868,1
prompting,0.08848697631037794,0.08848697631037794,1
"years,",0.08836865494959056,-0.08836865494959056,1
andrews.,0.0880739352433011,-0.0880739352433011,1
whomever,0.08787913713604212,0.08787913713604212,1
"obviously,",0.0878190410633882,0.0878190410633882,1
actto,0.08734356157947332,-0.08734356157947332,1
said,0.08719558242436828,-0.08676575486936317,18
write.,0.08716329291346483,-0.08716329291346483,1
candidates,0.08638255305898686,-0.08638255305898686,1
attackson’’,0.08636519792489708,0.08636519792489708,1
warming,0.08623425931436941,0.08623425931436941,1
murder.,0.08584186232959232,-0.08584186232959232,1
supporter,0.08561869170940058,-0.04799264696934684,2
brazil,0.08555718043094708,-0.08555718043094708,1
asian””,0.08509426913980106,-0.08509426913980106,1
humanitys,0.08501883258577436,0.08501883258577436,1
reject,0.08499411563389003,0.08499411563389003,1
stacey,0.0849291721214762,-0.0849291721214762,1
coronavirus.,0.0845535727036703,-0.0845535727036703,2
warmly,0.08448754623532295,-0.08448754623532295,1
expensive,0.0844739022043844,0.0844739022043844,1
charged,0.08416794968070462,-0.08416794968070462,2
regime,0.08415537443943322,0.08415537443943322,1
half,0.0835017412881522,-0.0835017412881522,3
symbolize,0.08344405443511076,-0.08344405443511076,1
legislators,0.08321770606562495,0.08321770606562495,1
socialism,0.08320036468406518,0.08320036468406518,1
gender,0.08271841429329167,-0.08271841429329167,1
equipped,0.08265078544024039,0.08265078544024039,1
taken,0.0823975337552838,-0.0823975337552838,2
a',0.08231394784525037,0.08231394784525037,1
"monitor,",0.08187108805092673,-0.08187108805092673,1
iowa,0.08152612147387117,-0.08152612147387117,1
absolutely,0.08150286929138274,0.08150286929138274,2
sunday,0.08141954460297711,-0.08141954460297711,1
2050.,0.08113968928034107,-0.08113968928034107,1
resented,0.08106035087257624,0.08106035087257624,1
amended,0.0807849588454701,-0.0807849588454701,1
pedophiles,0.08072406829645237,0.08072406829645237,1
departments,0.08064226624555886,-0.08064226624555886,1
"secretary,",0.08029754147199647,-0.08029754147199647,1
domestic,0.07987806995099943,0.07987806995099943,2
assess,0.07986949384212494,-0.07986949384212494,1
"tactics,",0.07981676794588566,-0.07981676794588566,1
"britain,",0.07958921231329441,-0.07958921231329441,1
hyping,0.07932327128946781,0.07932327128946781,1
whole,0.07925227843225002,0.07925227843225002,1
groups,0.0791080974009847,-0.0791080974009847,4
study,0.07899245984735899,-0.07899245984735899,1
continues,0.07834884347588134,0.04615632479738754,4
destabilizing,0.07831879928708077,0.07831879928708077,1
tuesday.,0.0780004971026096,-0.0780004971026096,1
immediate””,0.07798666739836335,-0.07798666739836335,1
lacey.,0.07795852908748202,-0.07795852908748202,1
nationwide.,0.07793108494176218,-0.07793108494176218,1
trials,0.0778636414615903,-0.0778636414615903,1
illustrates,0.07757809199392796,0.07757809199392796,1
mega,0.07719165019278246,0.07719165019278246,1
china.,0.07717790113141139,-0.07717790113141139,1
company,0.07705439822618954,-0.07705439822618954,1
"thursday,",0.07684553001308814,-0.07684553001308814,2
solid,0.07676909421570599,0.07676909421570599,1
infowars,0.07666973499581217,0.07666973499581217,1
television,0.0766560158226639,-0.0766560158226639,1
governments,0.07658242806792259,0.07658242806792259,1
orourke,0.07644511726426167,-0.07644511726426167,2
emerged,0.07627891274557139,-0.07627891274557139,1
summer’’s,0.0761408651402841,0.0761408651402841,1
"decade,",0.07548247890857358,-0.07548247890857358,1
politics,0.07546683587133884,0.07546683587133884,1
blame,0.0754262360278517,0.0754262360278517,1
"democrats,",0.07532056607608381,-0.07532056607608381,2
savages,0.07493917772976252,0.07493917772976252,1
marianne,0.07491637265775353,-0.07491637265775353,2
"travel,",0.07488376497557121,-0.07488376497557121,1
"outbreak,",0.07480548551150909,-0.07480548551150909,1
sin,0.07469378830865026,0.07469378830865026,1
arians,0.07464297080878168,-0.07464297080878168,1
priests,0.07460744058092435,-0.07460744058092435,1
pretty,0.07455182820558548,0.07455182820558548,1
wear,0.07448347750931787,-0.07448347750931787,1
district,0.07427275137160905,-0.07427275137160905,1
government.,0.0741938198916614,-0.0741938198916614,1
failure,0.07417036016704515,0.07417036016704515,1
justification,0.07413359228909636,0.07413359228909636,1
quack,0.07401899923200882,0.07401899923200882,1
changed,0.07395175436977297,-0.07395175436977297,1
charges.,0.07370127644389868,-0.07370127644389868,1
extraordinarily,0.07369151447589199,0.07369151447589199,1
flopping,0.07364866090938449,0.07364866090938449,1
gullible,0.07349931628901571,0.07349931628901571,1
education.,0.07347968593239784,0.07347968593239784,1
deny,0.0731321709851424,-0.0731321709851424,1
"police,””",0.073108346046259,-0.073108346046259,1
"spirits,",0.07291882423063119,0.07291882423063119,1
supports.,0.07283437508158386,-0.07283437508158386,1
said.,0.07271379539613716,-0.07271379539613716,3
strike,0.07267523576350261,-0.07267523576350261,1
slew,0.072620315477252,0.072620315477252,1
ordered,0.0721525739129886,-0.048236536437527094,2
"debt,",0.07212230892231067,-0.07212230892231067,1
indictment,0.07211942301946692,0.02204833761206828,2
outsider,0.0720691392198205,0.0720691392198205,1
strongly,0.07206017686985433,0.07206017686985433,1
positions.,0.07203424712643028,-0.07203424712643028,1
forced,0.07196349813722265,0.07196349813722265,1
"000,",0.07192592427146609,-0.07192592427146609,2
"honduras,",0.07192177634542099,-0.07192177634542099,1
year.,0.07184382317354902,-0.07184382317354902,1
mn),0.07157804388552905,0.07157804388552905,1
third,0.0714805750693712,-0.0714805750693712,1
poorly,0.07143993593159724,0.07143993593159724,1
growing,0.07142249471507967,-0.06552930704007547,3
agents,0.07132545383744097,-0.015685674642251495,3
"kifferly,",0.07113754376769067,-0.07113754376769067,1
"fridays,",0.07091679651639424,-0.07091679651639424,1
operate.,0.07088813944719732,-0.07088813944719732,1
nominees.,0.07082134900459398,-0.07082134900459398,1
taxpayers,0.07080239662900567,0.07080239662900567,1
kranish,0.07074539735913277,-0.07074539735913277,1
klobuchar(,0.07068913085386157,-0.07068913085386157,1
dairy.,0.07068507606163621,-0.07068507606163621,1
traditionally,0.07068222896195948,-0.07068222896195948,1
irregular,0.07062089229224339,0.07062089229224339,1
"yep,",0.07010182365775108,0.07010182365775108,1
partisan,0.06991729682259676,0.06991729682259676,2
officers,0.06949484629489258,-0.06949484629489258,4
19,0.0694285670761019,-0.0694285670761019,1
joins,0.0692630703561008,-0.0692630703561008,1
kathleen,0.06920312123838812,-0.06920312123838812,1
fee,0.06917582119682006,0.06917582119682006,1
unlike,0.06869175131538544,0.06869175131538544,2
shameless,0.06861008936539292,0.06861008936539292,1
called““,0.0685657839931082,0.0685657839931082,1
backpedaling,0.06854154183529318,0.06854154183529318,1
warren,0.06844373162832254,-0.0672184222964928,5
number,0.06839174424142887,-0.06839174424142887,3
